n_mfcc,run_id,seed,test_accuracy,test_loss,epochs_trained,train_duration,history_loss,history_accuracy,history_val_loss,history_val_accuracy
30,3,6546,0.6234493851661682,1.7297126054763794,30,683.095311164856,"[2.3934171199798584, 1.9604395627975464, 1.7540830373764038, 1.593214988708496, 1.4792224168777466, 1.3822009563446045, 1.2955758571624756, 1.2065783739089966, 1.1304062604904175, 1.0651326179504395, 1.0067579746246338, 0.9540299773216248, 0.8906241059303284, 0.8692314624786377, 0.8094148635864258, 0.7835480570793152, 0.7434361577033997, 0.7179052233695984, 0.6945011019706726, 0.6549394726753235, 0.6461656093597412, 0.6205350756645203, 0.5935192108154297, 0.5699858665466309, 0.5611644387245178, 0.5565798282623291, 0.5327887535095215, 0.520420491695404, 0.5004144906997681, 0.5040343999862671]","[0.3028227686882019, 0.43126773834228516, 0.5024219155311584, 0.5607149004936218, 0.6001335978507996, 0.6403875350952148, 0.658760666847229, 0.6983464360237122, 0.72490394115448, 0.7479538917541504, 0.7648237943649292, 0.7912142872810364, 0.8107566237449646, 0.8181058764457703, 0.8396525979042053, 0.8466677665710449, 0.8585268259048462, 0.8707199096679688, 0.8812426924705505, 0.8952730894088745, 0.8989477157592773, 0.9049607515335083, 0.9173208475112915, 0.9263404011726379, 0.9251711964607239, 0.9293469190597534, 0.934691846370697, 0.9368631839752197, 0.9457157254219055, 0.9445465207099915]","[2.1955015659332275, 1.8456811904907227, 1.683624505996704, 1.6507090330123901, 1.5834723711013794, 1.6107463836669922, 1.4741771221160889, 1.5194711685180664, 1.4675663709640503, 1.3658808469772339, 1.5052191019058228, 1.5462814569473267, 1.516323208808899, 1.4366432428359985, 1.5663987398147583, 1.5970999002456665, 1.5938606262207031, 1.6153287887573242, 1.5675829648971558, 1.5809810161590576, 1.6105787754058838, 1.7197368144989014, 1.6383461952209473, 1.6587892770767212, 1.530249834060669, 1.7107794284820557, 1.682748556137085, 1.7368888854980469, 1.6448537111282349, 1.7912811040878296]","[0.3453333377838135, 0.4580000042915344, 0.5339999794960022, 0.5586666464805603, 0.5873333215713501, 0.5946666598320007, 0.6026666760444641, 0.6346666812896729, 0.6226666569709778, 0.6539999842643738, 0.6346666812896729, 0.6226666569709778, 0.6386666893959045, 0.6526666879653931, 0.6399999856948853, 0.628000020980835, 0.625333309173584, 0.6299999952316284, 0.6380000114440918, 0.6493333578109741, 0.6426666378974915, 0.628000020980835, 0.6526666879653931, 0.6420000195503235, 0.671999990940094, 0.6499999761581421, 0.6526666879653931, 0.6473333239555359, 0.6660000085830688, 0.6426666378974915]"
30,4,4389,0.6674669981002808,1.5646679401397705,30,710.9494979381561,"[2.333181142807007, 1.9086353778839111, 1.7397404909133911, 1.5895860195159912, 1.4789694547653198, 1.3686875104904175, 1.282023549079895, 1.1979854106903076, 1.134588360786438, 1.0720176696777344, 1.0064315795898438, 0.9550836086273193, 0.8995718955993652, 0.8590275645256042, 0.8218662142753601, 0.7700321078300476, 0.7534741759300232, 0.7130879163742065, 0.6912242770195007, 0.6643370389938354, 0.6299631595611572, 0.6090000867843628, 0.6021679639816284, 0.5705947875976562, 0.5473756790161133, 0.5453669428825378, 0.5219816565513611, 0.5191291570663452, 0.5106329321861267, 0.48141196370124817]","[0.33489227294921875, 0.4513111710548401, 0.5129446983337402, 0.5618841052055359, 0.601135790348053, 0.6442291736602783, 0.6699515581130981, 0.703190267086029, 0.7228996157646179, 0.7516285181045532, 0.7738433480262756, 0.7915483713150024, 0.8050776720046997, 0.819776177406311, 0.8353098630905151, 0.8515115976333618, 0.8620343804359436, 0.8727242350578308, 0.8802404999732971, 0.8957741856575012, 0.9047937393188477, 0.9069650769233704, 0.9111407995223999, 0.9240019917488098, 0.9345247745513916, 0.935526967048645, 0.9385334849357605, 0.9408718943595886, 0.9413729906082153, 0.9544011950492859]","[2.0976977348327637, 1.8392729759216309, 1.7246954441070557, 1.648388147354126, 1.6330854892730713, 1.5582430362701416, 1.547907829284668, 1.60547935962677, 1.5171847343444824, 1.5164158344268799, 1.576440453529358, 1.4860255718231201, 1.7302013635635376, 1.4972583055496216, 1.5440655946731567, 1.6538515090942383, 1.5364378690719604, 1.6867387294769287, 1.5999616384506226, 1.5564801692962646, 1.6019412279129028, 1.60236656665802, 1.5944561958312988, 1.6231354475021362, 1.7550235986709595, 1.641075849533081, 1.6201059818267822, 1.537612795829773, 1.630044937133789, 1.6534507274627686]","[0.43533334136009216, 0.49266666173934937, 0.527999997138977, 0.5646666884422302, 0.5753333568572998, 0.590666651725769, 0.590666651725769, 0.5933333039283752, 0.6106666922569275, 0.621999979019165, 0.6159999966621399, 0.6359999775886536, 0.6033333539962769, 0.6473333239555359, 0.6473333239555359, 0.6213333606719971, 0.6386666893959045, 0.6286666393280029, 0.6366666555404663, 0.6399999856948853, 0.6539999842643738, 0.6393333077430725, 0.6513333320617676, 0.6420000195503235, 0.624666690826416, 0.6493333578109741, 0.653333306312561, 0.6513333320617676, 0.6413333415985107, 0.6679999828338623]"
30,5,4330,0.67507004737854,1.441482663154602,30,694.0257358551025,"[2.306600332260132, 1.8706257343292236, 1.6883171796798706, 1.5520089864730835, 1.4246571063995361, 1.3244296312332153, 1.264641284942627, 1.1828306913375854, 1.1007758378982544, 1.0561383962631226, 1.010005235671997, 0.9314352869987488, 0.8972740769386292, 0.8485161066055298, 0.8249378204345703, 0.7565221786499023, 0.7289212942123413, 0.7031692266464233, 0.6859860420227051, 0.668666660785675, 0.6356392502784729, 0.5958003401756287, 0.5882084369659424, 0.5905753970146179, 0.5709832310676575, 0.5586506128311157, 0.522790789604187, 0.510767936706543, 0.5025429725646973, 0.4858735203742981]","[0.3360614776611328, 0.4593285322189331, 0.5388341546058655, 0.5792550444602966, 0.6213462352752686, 0.6540838479995728, 0.6789711117744446, 0.7128779292106628, 0.7357608079910278, 0.7561383247375488, 0.7705027461051941, 0.7945548892021179, 0.8092533946037292, 0.824954092502594, 0.8386504054069519, 0.8565224409103394, 0.8670452833175659, 0.8785702586174011, 0.8844162225723267, 0.8907633423805237, 0.9007850289344788, 0.9183230400085449, 0.9213295578956604, 0.9169868230819702, 0.9235008955001831, 0.9276766180992126, 0.9390345811843872, 0.9442124366760254, 0.9433773159980774, 0.9512276649475098]","[2.0272531509399414, 1.7390995025634766, 1.5902916193008423, 1.612476110458374, 1.4801760911941528, 1.5185657739639282, 1.442379117012024, 1.3868955373764038, 1.4002605676651, 1.433048129081726, 1.4263657331466675, 1.3536657094955444, 1.4253686666488647, 1.556860327720642, 1.3825348615646362, 1.4685847759246826, 1.374871850013733, 1.4773051738739014, 1.386438012123108, 1.432981252670288, 1.4114218950271606, 1.4693992137908936, 1.5330896377563477, 1.435195803642273, 1.4843063354492188, 1.5378960371017456, 1.512904405593872, 1.4224249124526978, 1.4566859006881714, 1.5462796688079834]","[0.43666666746139526, 0.531333327293396, 0.5746666789054871, 0.5733333230018616, 0.6159999966621399, 0.6133333444595337, 0.6353333592414856, 0.6539999842643738, 0.6439999938011169, 0.6386666893959045, 0.6426666378974915, 0.6600000262260437, 0.6520000100135803, 0.6306666731834412, 0.6726666688919067, 0.6600000262260437, 0.668666660785675, 0.6620000004768372, 0.6733333468437195, 0.6553333401679993, 0.6653333306312561, 0.6733333468437195, 0.6600000262260437, 0.6793333292007446, 0.6713333129882812, 0.6653333306312561, 0.6819999814033508, 0.6959999799728394, 0.6866666674613953, 0.6866666674613953]"
30,6,8586,0.6642656922340393,1.519071340560913,30,699.1277115345001,"[2.289376974105835, 1.858256220817566, 1.690280795097351, 1.5530232191085815, 1.435538411140442, 1.3540841341018677, 1.2494145631790161, 1.2064929008483887, 1.121957778930664, 1.0886448621749878, 1.0119571685791016, 0.9599644541740417, 0.9179685115814209, 0.8768054842948914, 0.8458456993103027, 0.7925451993942261, 0.7691521048545837, 0.7316827178001404, 0.7058296799659729, 0.6694715023040771, 0.6439533233642578, 0.6325863599777222, 0.609961211681366, 0.5930742025375366, 0.567706286907196, 0.5673290491104126, 0.52061927318573, 0.5249800086021423, 0.5145250558853149, 0.49975883960723877]","[0.3452480435371399, 0.4685151278972626, 0.5311508178710938, 0.5750793218612671, 0.6211792230606079, 0.6554200649261475, 0.6931685209274292, 0.6990145444869995, 0.7250710129737854, 0.746450662612915, 0.7651578187942505, 0.7890429496765137, 0.8010689616203308, 0.8172707557678223, 0.8271254301071167, 0.8428261280059814, 0.8538500070571899, 0.869049608707428, 0.8743945360183716, 0.8857524394989014, 0.892266571521759, 0.9001169204711914, 0.9119759202003479, 0.9156505465507507, 0.9231668710708618, 0.9218306541442871, 0.9402037858963013, 0.9363621473312378, 0.9392015933990479, 0.9470519423484802]","[2.0148050785064697, 1.7498753070831299, 1.6743690967559814, 1.660732626914978, 1.6715853214263916, 1.6086540222167969, 1.4542309045791626, 1.4647730588912964, 1.6063801050186157, 1.3786259889602661, 1.578898310661316, 1.5377415418624878, 1.558148741722107, 1.5264474153518677, 1.4943902492523193, 1.5538523197174072, 1.6179494857788086, 1.375193476676941, 1.5028170347213745, 1.608620285987854, 1.5324283838272095, 1.532525897026062, 1.5755174160003662, 1.450817346572876, 1.5754077434539795, 1.4792033433914185, 1.6217120885849, 1.5839446783065796, 1.6912992000579834, 1.59015691280365]","[0.4339999854564667, 0.5286666750907898, 0.562666654586792, 0.5726666450500488, 0.5706666707992554, 0.6073333621025085, 0.628000020980835, 0.621999979019165, 0.6179999709129333, 0.6633333563804626, 0.6326666474342346, 0.6460000276565552, 0.6493333578109741, 0.6453333497047424, 0.640666663646698, 0.6446666717529297, 0.637333333492279, 0.6833333373069763, 0.6620000004768372, 0.6486666798591614, 0.6526666879653931, 0.6660000085830688, 0.6626666784286499, 0.6713333129882812, 0.6526666879653931, 0.6859999895095825, 0.668666660785675, 0.659333348274231, 0.6546666622161865, 0.6679999828338623]"
30,7,860,0.5986394286155701,1.8928707838058472,30,774.2447733879089,"[2.294109582901001, 1.8770097494125366, 1.6802459955215454, 1.5287641286849976, 1.4256300926208496, 1.3341888189315796, 1.2519484758377075, 1.1767339706420898, 1.0988163948059082, 1.0611821413040161, 1.0011065006256104, 0.9476434588432312, 0.8926321268081665, 0.8594188094139099, 0.8155211210250854, 0.7883910536766052, 0.7463524341583252, 0.7313030958175659, 0.6890144944190979, 0.657636821269989, 0.6438283920288086, 0.6216000318527222, 0.6028252243995667, 0.5901748538017273, 0.5581960082054138, 0.5352857708930969, 0.5221940279006958, 0.5272949934005737, 0.5226598381996155, 0.5044176578521729]","[0.3422415256500244, 0.4660096764564514, 0.5269750952720642, 0.579923152923584, 0.6268581748008728, 0.6514114141464233, 0.6873225569725037, 0.7093703150749207, 0.7344245910644531, 0.7486220002174377, 0.7661600112915039, 0.7867045402526855, 0.8154334425926208, 0.818606972694397, 0.8297979235649109, 0.8448304533958435, 0.8667111992835999, 0.861867368221283, 0.8804075717926025, 0.8932687640190125, 0.8964422941207886, 0.9071321487426758, 0.9133121967315674, 0.9101386070251465, 0.9229998588562012, 0.935526967048645, 0.9375312924385071, 0.9378653764724731, 0.9387004971504211, 0.94270920753479]","[2.0718021392822266, 1.7559534311294556, 1.6625547409057617, 1.5334584712982178, 1.5740846395492554, 1.6317400932312012, 1.5414643287658691, 1.556761384010315, 1.7247577905654907, 1.6054508686065674, 1.6904346942901611, 1.6686725616455078, 1.573277473449707, 1.738948106765747, 1.6847907304763794, 1.7410359382629395, 1.9396719932556152, 1.6760326623916626, 1.6982680559158325, 1.7505583763122559, 1.717289924621582, 1.6865136623382568, 1.778565764427185, 1.694593906402588, 1.6566016674041748, 1.866102695465088, 1.7804756164550781, 1.8114478588104248, 1.8109591007232666, 1.816901683807373]","[0.41200000047683716, 0.5286666750907898, 0.5646666884422302, 0.5986666679382324, 0.612666666507721, 0.593999981880188, 0.6179999709129333, 0.6200000047683716, 0.5920000076293945, 0.6206666827201843, 0.6026666760444641, 0.6100000143051147, 0.6326666474342346, 0.6113333106040955, 0.6153333187103271, 0.6226666569709778, 0.5746666789054871, 0.6233333349227905, 0.6286666393280029, 0.637333333492279, 0.6340000033378601, 0.6393333077430725, 0.6359999775886536, 0.6539999842643738, 0.6513333320617676, 0.6166666746139526, 0.6433333158493042, 0.6226666569709778, 0.6193333268165588, 0.6340000033378601]"
30,8,6973,0.6306522488594055,1.6076486110687256,30,628.9901044368744,"[2.314807653427124, 1.8922826051712036, 1.7015750408172607, 1.5666074752807617, 1.455015778541565, 1.3716312646865845, 1.2586332559585571, 1.2226313352584839, 1.1195062398910522, 1.067625880241394, 1.0211153030395508, 0.9621679782867432, 0.921539306640625, 0.8702361583709717, 0.8345550894737244, 0.7959952354431152, 0.7653389573097229, 0.7188534140586853, 0.7110753059387207, 0.6588161587715149, 0.6472638249397278, 0.6290512084960938, 0.6060734987258911, 0.597350001335144, 0.5709211826324463, 0.5612714886665344, 0.5478298664093018, 0.5178141593933105, 0.5270301699638367, 0.4977272152900696]","[0.33439117670059204, 0.4574912190437317, 0.5172874331474304, 0.5714046955108643, 0.6096542477607727, 0.6428929567337036, 0.6851511597633362, 0.6986804604530334, 0.7365959286689758, 0.7499582171440125, 0.7731752395629883, 0.7855353355407715, 0.8042425513267517, 0.8159345388412476, 0.8361449837684631, 0.8419910073280334, 0.8561884164810181, 0.8725572228431702, 0.8777350783348083, 0.8917654752731323, 0.9021212458610535, 0.9036245346069336, 0.9113078117370605, 0.914314329624176, 0.9256722927093506, 0.9281777143478394, 0.9278436899185181, 0.9410389065742493, 0.9380323886871338, 0.9475530385971069]","[2.018933057785034, 1.767063021659851, 1.6643067598342896, 1.5448763370513916, 1.5681852102279663, 1.5225595235824585, 1.602323293685913, 1.5112413167953491, 1.6797192096710205, 1.5268558263778687, 1.5972036123275757, 1.5771492719650269, 1.5856703519821167, 1.5555393695831299, 1.6006336212158203, 1.5508931875228882, 1.5614663362503052, 1.6345218420028687, 1.6147000789642334, 1.7065528631210327, 1.700040578842163, 1.6542478799819946, 1.7574337720870972, 1.6537293195724487, 1.6165214776992798, 1.7487916946411133, 1.7471002340316772, 1.7656160593032837, 1.794061541557312, 1.7154960632324219]","[0.4320000112056732, 0.5006666779518127, 0.54666668176651, 0.6066666841506958, 0.6053333282470703, 0.621999979019165, 0.5973333120346069, 0.6233333349227905, 0.5839999914169312, 0.6353333592414856, 0.6266666650772095, 0.6226666569709778, 0.6299999952316284, 0.625333309173584, 0.6320000290870667, 0.6306666731834412, 0.6460000276565552, 0.637333333492279, 0.6353333592414856, 0.6340000033378601, 0.6286666393280029, 0.6453333497047424, 0.640666663646698, 0.659333348274231, 0.6473333239555359, 0.6380000114440918, 0.6453333497047424, 0.6526666879653931, 0.6413333415985107, 0.6453333497047424]"
30,9,2015,0.6258503198623657,1.6957794427871704,30,658.405965089798,"[2.307894706726074, 1.9348177909851074, 1.7429792881011963, 1.6150898933410645, 1.4960365295410156, 1.4011374711990356, 1.3194068670272827, 1.2486828565597534, 1.18055260181427, 1.1061338186264038, 1.065083622932434, 0.9914926886558533, 0.9517508745193481, 0.8832079172134399, 0.8520112037658691, 0.8182389736175537, 0.7775105237960815, 0.7509083151817322, 0.7062262892723083, 0.6781232357025146, 0.6665765047073364, 0.6270901560783386, 0.6158947944641113, 0.5929926037788391, 0.5736364126205444, 0.5821164846420288, 0.537182629108429, 0.5228180885314941, 0.5216942429542542, 0.5011249780654907]","[0.3337230682373047, 0.442124605178833, 0.5121095776557922, 0.5516953468322754, 0.5989643931388855, 0.6238516569137573, 0.6617671847343445, 0.6823116540908813, 0.704025387763977, 0.7304158806800842, 0.7516285181045532, 0.7666611075401306, 0.7900450825691223, 0.818606972694397, 0.8204442858695984, 0.82662433385849, 0.847001850605011, 0.8613662719726562, 0.8760647773742676, 0.8802404999732971, 0.8857524394989014, 0.9083012938499451, 0.9064639806747437, 0.9129781126976013, 0.9218306541442871, 0.9149824380874634, 0.9325204491615295, 0.9311842322349548, 0.9387004971504211, 0.9390345811843872]","[2.035198450088501, 1.9060423374176025, 1.5890694856643677, 1.61321222782135, 1.5364233255386353, 1.5412445068359375, 1.5453561544418335, 1.4906978607177734, 1.4327270984649658, 1.465753436088562, 1.5059980154037476, 1.5846766233444214, 1.5252583026885986, 1.4774277210235596, 1.5018912553787231, 1.516686201095581, 1.5051265954971313, 1.546136498451233, 1.693387508392334, 1.7236213684082031, 1.559017300605774, 1.5973948240280151, 1.687635064125061, 1.5684374570846558, 1.5943589210510254, 1.486424207687378, 1.5868428945541382, 1.694493293762207, 1.64878511428833, 1.705773949623108]","[0.43666666746139526, 0.46933332085609436, 0.5693333148956299, 0.5826666951179504, 0.6146666407585144, 0.6193333268165588, 0.6179999709129333, 0.6399999856948853, 0.6366666555404663, 0.628000020980835, 0.6326666474342346, 0.6200000047683716, 0.6386666893959045, 0.637333333492279, 0.6493333578109741, 0.6426666378974915, 0.6420000195503235, 0.6439999938011169, 0.6486666798591614, 0.6439999938011169, 0.6313333511352539, 0.6399999856948853, 0.6513333320617676, 0.6453333497047424, 0.6493333578109741, 0.6673333048820496, 0.6613333225250244, 0.6486666798591614, 0.6513333320617676, 0.637333333492279]"
30,10,942,0.6730692386627197,1.4865012168884277,30,667.897623538971,"[2.2968525886535645, 1.8476656675338745, 1.696668028831482, 1.5580883026123047, 1.4524362087249756, 1.388651967048645, 1.2938146591186523, 1.2079263925552368, 1.1252940893173218, 1.09385085105896, 1.0285205841064453, 0.9560012817382812, 0.9274076819419861, 0.8841546773910522, 0.8260637521743774, 0.7948796153068542, 0.7824245095252991, 0.7285996079444885, 0.718522846698761, 0.6659000515937805, 0.6584057807922363, 0.6381760239601135, 0.6139031648635864, 0.5878466963768005, 0.5845885276794434, 0.5627575516700745, 0.5295823812484741, 0.5327027440071106, 0.5177289843559265, 0.5103241801261902]","[0.3412393629550934, 0.47452813386917114, 0.5304827094078064, 0.5729079842567444, 0.6111575365066528, 0.6308668851852417, 0.6707866787910461, 0.7016869783401489, 0.7210623025894165, 0.740103542804718, 0.7596458792686462, 0.7840320467948914, 0.7962251305580139, 0.8112577199935913, 0.8316352367401123, 0.8443293571472168, 0.8523467779159546, 0.8663771748542786, 0.8687155246734619, 0.8907633423805237, 0.8924335837364197, 0.8989477157592773, 0.9071321487426758, 0.9174879193305969, 0.9186570644378662, 0.9248371720314026, 0.9383664727210999, 0.9331885576248169, 0.941540002822876, 0.9400367736816406]","[2.1429152488708496, 1.8601635694503784, 1.6262388229370117, 1.5754249095916748, 1.5002330541610718, 1.542147159576416, 1.5312213897705078, 1.4119324684143066, 1.3991754055023193, 1.4211666584014893, 1.3815739154815674, 1.484159231185913, 1.4202197790145874, 1.4892410039901733, 1.4471654891967773, 1.5357344150543213, 1.403172492980957, 1.419290542602539, 1.4339146614074707, 1.4909800291061401, 1.491644024848938, 1.495151162147522, 1.4543473720550537, 1.489576816558838, 1.519860029220581, 1.5507839918136597, 1.5542203187942505, 1.5996217727661133, 1.5756231546401978, 1.5748584270477295]","[0.41866666078567505, 0.4480000138282776, 0.5646666884422302, 0.581333339214325, 0.6119999885559082, 0.6073333621025085, 0.6019999980926514, 0.6326666474342346, 0.6573333144187927, 0.637333333492279, 0.6506666541099548, 0.6473333239555359, 0.653333306312561, 0.6380000114440918, 0.6506666541099548, 0.6359999775886536, 0.6566666960716248, 0.6633333563804626, 0.6660000085830688, 0.6553333401679993, 0.6480000019073486, 0.6700000166893005, 0.6639999747276306, 0.6660000085830688, 0.668666660785675, 0.6666666865348816, 0.6653333306312561, 0.6639999747276306, 0.6639999747276306, 0.6586666703224182]"
40,1,893,0.6474589705467224,1.7547870874404907,30,911.4946639537811,"[2.28818416595459, 1.75322425365448, 1.5573770999908447, 1.4242874383926392, 1.3043454885482788, 1.1918641328811646, 1.10780930519104, 1.0584325790405273, 0.9540346264839172, 0.9013742208480835, 0.8452797532081604, 0.8058159947395325, 0.770641565322876, 0.7128461003303528, 0.6889601349830627, 0.6454648375511169, 0.642510712146759, 0.6108772158622742, 0.5921192765235901, 0.5727255344390869, 0.5662301182746887, 0.537816047668457, 0.5208984017372131, 0.5162240266799927, 0.49427756667137146, 0.4860560894012451, 0.47609272599220276, 0.46998146176338196, 0.4613284170627594, 0.44418415427207947]","[0.34758642315864563, 0.4987472891807556, 0.5724068880081177, 0.6238516569137573, 0.6646066308021545, 0.7150492668151855, 0.7427760362625122, 0.7569734454154968, 0.7910472750663757, 0.8110907077789307, 0.82662433385849, 0.8454985618591309, 0.8581927418708801, 0.8750626444816589, 0.8852514028549194, 0.8996158242225647, 0.9049607515335083, 0.91264408826828, 0.9184900522232056, 0.9248371720314026, 0.9265074133872986, 0.9395356774330139, 0.9442124366760254, 0.9480541348457336, 0.9542341828346252, 0.9555703997612, 0.9592450261116028, 0.9622515439987183, 0.9632537364959717, 0.9679304957389832]","[2.01840877532959, 1.6976020336151123, 1.6642041206359863, 1.5588303804397583, 1.559722661972046, 1.5601400136947632, 1.6160153150558472, 1.5257591009140015, 1.6167865991592407, 1.6368051767349243, 1.577562689781189, 1.7426244020462036, 1.7049202919006348, 1.7286986112594604, 1.7411085367202759, 1.7873704433441162, 1.6174192428588867, 1.7719700336456299, 1.9921391010284424, 1.9767487049102783, 1.7590960264205933, 1.7119804620742798, 1.674398422241211, 1.7491772174835205, 1.7800055742263794, 1.9550602436065674, 1.776792287826538, 1.74738609790802, 1.7253060340881348, 1.8931524753570557]","[0.46133333444595337, 0.5506666898727417, 0.5473333597183228, 0.6073333621025085, 0.6159999966621399, 0.6333333253860474, 0.625333309173584, 0.6320000290870667, 0.6140000224113464, 0.6480000019073486, 0.6600000262260437, 0.628000020980835, 0.6420000195503235, 0.6413333415985107, 0.6359999775886536, 0.6259999871253967, 0.6706666946411133, 0.6380000114440918, 0.612666666507721, 0.6213333606719971, 0.6499999761581421, 0.6579999923706055, 0.6613333225250244, 0.6586666703224182, 0.6513333320617676, 0.6446666717529297, 0.6713333129882812, 0.6693333387374878, 0.6646666526794434, 0.6539999842643738]"
40,2,7739,0.6702681183815002,1.5833576917648315,30,983.3529107570648,"[2.2859346866607666, 1.789316177368164, 1.5772247314453125, 1.403388500213623, 1.3077526092529297, 1.2216367721557617, 1.1340112686157227, 1.053837537765503, 0.98244309425354, 0.9065754413604736, 0.8513100743293762, 0.8193644285202026, 0.7609156370162964, 0.7217068672180176, 0.7007604837417603, 0.6634554266929626, 0.6418358087539673, 0.6141375303268433, 0.5768514275550842, 0.5592007637023926, 0.5575858950614929, 0.5368306040763855, 0.5308923125267029, 0.5102473497390747, 0.5066059827804565, 0.4923083186149597, 0.47412198781967163, 0.4641392230987549, 0.4534749984741211, 0.4443149268627167]","[0.34725236892700195, 0.49407050013542175, 0.5655587315559387, 0.6388842463493347, 0.666443943977356, 0.6976783275604248, 0.7254050374031067, 0.7588107585906982, 0.7835310101509094, 0.8132620453834534, 0.8281276226043701, 0.8438283205032349, 0.8643727898597717, 0.8757307529449463, 0.8845832347869873, 0.8961082100868225, 0.9021212458610535, 0.913145124912262, 0.9270085096359253, 0.9308501482009888, 0.9320193529129028, 0.940704882144928, 0.9408718943595886, 0.9483881592750549, 0.9500584602355957, 0.9535660743713379, 0.9594120383262634, 0.9657591581344604, 0.9669283628463745, 0.9667612910270691]","[2.0454535484313965, 1.7940592765808105, 1.5616551637649536, 1.6187201738357544, 1.4147093296051025, 1.5449104309082031, 1.5402536392211914, 1.5352418422698975, 1.6218352317810059, 1.4995278120040894, 1.5847768783569336, 1.5010491609573364, 1.524289608001709, 1.5045216083526611, 1.6244133710861206, 1.6112382411956787, 1.5602912902832031, 1.6604169607162476, 1.5884898900985718, 1.6257230043411255, 1.6398546695709229, 1.8436764478683472, 1.6570802927017212, 1.7160640954971313, 1.66864812374115, 1.6480753421783447, 1.6369622945785522, 1.6265017986297607, 1.6816362142562866, 1.7154192924499512]","[0.4699999988079071, 0.5053333044052124, 0.5953333377838135, 0.5673333406448364, 0.6240000128746033, 0.6119999885559082, 0.6179999709129333, 0.6313333511352539, 0.6233333349227905, 0.6613333225250244, 0.6159999966621399, 0.6413333415985107, 0.6513333320617676, 0.656000018119812, 0.6526666879653931, 0.6433333158493042, 0.6620000004768372, 0.6420000195503235, 0.6579999923706055, 0.6466666460037231, 0.6573333144187927, 0.6386666893959045, 0.6646666526794434, 0.6506666541099548, 0.6553333401679993, 0.6653333306312561, 0.6726666688919067, 0.6800000071525574, 0.6846666932106018, 0.659333348274231]"
40,3,6546,0.6386554837226868,1.7378852367401123,30,904.3488962650299,"[2.2974908351898193, 1.8207348585128784, 1.618005633354187, 1.461897373199463, 1.3436875343322754, 1.2332396507263184, 1.1352769136428833, 1.0718601942062378, 0.9982122182846069, 0.9270288348197937, 0.8788756132125854, 0.8311651349067688, 0.7713765501976013, 0.7426241636276245, 0.7115398049354553, 0.6810244917869568, 0.6547327637672424, 0.6147373914718628, 0.5915735960006714, 0.5773155689239502, 0.5621978044509888, 0.54532790184021, 0.531708300113678, 0.5158929228782654, 0.49966931343078613, 0.48339346051216125, 0.48478934168815613, 0.47469526529312134, 0.4594799876213074, 0.4521721601486206]","[0.33622848987579346, 0.478202760219574, 0.5645565390586853, 0.617170512676239, 0.6545849442481995, 0.6931685209274292, 0.731251060962677, 0.7492901086807251, 0.7770168781280518, 0.7990646362304688, 0.8179388642311096, 0.8321362733840942, 0.8603641390800476, 0.8732253313064575, 0.8800734877586365, 0.8904292583465576, 0.9021212458610535, 0.9116418957710266, 0.9211625456809998, 0.9241690039634705, 0.9323534369468689, 0.934357762336731, 0.9378653764724731, 0.9470519423484802, 0.9520627856254578, 0.9580758213996887, 0.9580758213996887, 0.957574725151062, 0.9607483148574829, 0.9630866646766663]","[2.1160271167755127, 1.7492066621780396, 1.547443151473999, 1.5756809711456299, 1.494638204574585, 1.5253862142562866, 1.5007578134536743, 1.5096580982208252, 1.5488474369049072, 1.5858497619628906, 1.634015440940857, 1.5066386461257935, 1.4942466020584106, 1.6723647117614746, 1.727623701095581, 1.8067058324813843, 1.6567285060882568, 1.718448281288147, 1.7518492937088013, 1.708978295326233, 1.7687205076217651, 1.9981635808944702, 1.8536914587020874, 1.891241192817688, 1.7526912689208984, 1.9629448652267456, 1.8721027374267578, 1.9040154218673706, 1.8190863132476807, 1.8743220567703247]","[0.43066665530204773, 0.5099999904632568, 0.590666651725769, 0.581333339214325, 0.6133333444595337, 0.6259999871253967, 0.6086666584014893, 0.6340000033378601, 0.6066666841506958, 0.6146666407585144, 0.6159999966621399, 0.6460000276565552, 0.6453333497047424, 0.6259999871253967, 0.6193333268165588, 0.6066666841506958, 0.6306666731834412, 0.6299999952316284, 0.6346666812896729, 0.6326666474342346, 0.6353333592414856, 0.5946666598320007, 0.6153333187103271, 0.6266666650772095, 0.6320000290870667, 0.6346666812896729, 0.6293333172798157, 0.624666690826416, 0.6299999952316284, 0.624666690826416]"
